Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Sprinkling Machine ,7/30/2021 0:49,7/30/2021 0:50,0.699999988079071,42992,372,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 0:50,7/30/2021 0:50,0.566666662693024,289623,163300,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 0:50,7/30/2021 0:51,0.683333277702332,43706,260,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 0:50,7/30/2021 0:51,1.13333332538605,289584,163380,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 0:51,7/30/2021 0:51,0.233333304524422,0,429,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:51,7/30/2021 0:51,0.466666609048843,43574,452,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 0:51,7/30/2021 0:54,2.81666660308838,0,177,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:51,7/30/2021 0:54,2.58333325386047,45646,436,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 0:51,7/30/2021 0:53,1.39999997615814,290281,163817,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 0:53,7/30/2021 0:56,3.25,290397,164115,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 0:54,7/30/2021 0:56,1.98333334922791,0,466,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:54,7/30/2021 0:56,2.41666650772095,45466,60,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 0:56,7/30/2021 0:56,0.600000023841858,0,419,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 0:56,7/30/2021 0:56,0.16666667163372,290590,164135,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 0:56,7/30/2021 1:04,7.59999990463257,290433,163859,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 0:56,7/30/2021 0:56,0.166666597127914,46019,255,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 0:56,7/30/2021 0:57,0.783333301544189,0,208,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:56,7/30/2021 0:57,0.899999976158142,45950,484,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 0:57,7/30/2021 1:01,3.88333320617676,0,354,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:57,7/30/2021 0:58,0.550000011920929,46452,46,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:58,7/30/2021 0:58,0.583333313465118,46358,355,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 0:58,7/30/2021 1:01,2.65000009536743,48462,200,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:01,7/30/2021 1:01,0.400000005960464,0,365,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:01,7/30/2021 1:01,0.5,48312,91,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:01,7/30/2021 1:04,2.31666660308838,0,135,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:01,7/30/2021 1:04,2.20000004768372,50217,235,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 1:04,7/30/2021 1:04,0.616666674613953,290383,164383,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 1:04,7/30/2021 1:05,1.33333325386047,0,434,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:04,7/30/2021 1:05,1.45000004768372,50436,127,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 1:04,7/30/2021 1:07,2.26666665077209,290514,164323,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 1:05,7/30/2021 1:05,0.26666659116745,0,266,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:05,7/30/2021 1:05,0.150000005960464,50334,190,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:05,7/30/2021 1:07,1.5,0,43,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:05,7/30/2021 1:07,1.61666655540466,50214,229,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 1:07,7/30/2021 1:09,2.28333330154419,291784,165522,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 1:07,7/30/2021 1:07,0.166666597127914,0,58,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:07,7/30/2021 1:07,0.0500000007450581,50286,243,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:07,7/30/2021 1:08,0.616666615009308,0,14,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:07,7/30/2021 1:08,0.73333328962326,50577,121,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:08,7/30/2021 1:12,4.68333339691162,0,118,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:08,7/30/2021 1:10,1.98333334922791,52081,368,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 1:09,7/30/2021 1:10,1.31666672229767,291805,165712,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 1:10,7/30/2021 1:10,0.150000005960464,52141,214,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:10,7/30/2021 1:12,2.43333339691162,53873,416,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 1:10,7/30/2021 1:10,0.16666667163372,291967,165667,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:10,7/30/2021 1:12,1.98333334922791,291818,165665,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 1:12,7/30/2021 1:16,3.51666665077209,54168,194,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:12,7/30/2021 1:14,2.11666655540466,0,168,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 1:12,7/30/2021 1:12,0.0500000007450581,291786,165494,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:12,7/30/2021 1:15,2.21666669845581,292119,165811,CC (Changeover Cleaning),Chocolate cookies
Biscuit Jam Machine ,7/30/2021 1:14,7/30/2021 1:32,17.9500007629395,0,226,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:14,7/30/2021 1:14,0.0500000007450581,0,314,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:14,7/30/2021 1:16,1.21666657924652,0,54,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 1:15,7/30/2021 1:18,3.25,294260,167899,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 1:16,7/30/2021 1:20,3.86666655540466,0,477,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:16,7/30/2021 1:20,3.73333334922791,57000,248,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 1:18,7/30/2021 1:18,0.233333334326744,293892,167744,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:18,7/30/2021 1:19,0.766666650772095,294550,168054,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:19,7/30/2021 1:20,1.03333330154419,294155,168026,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 1:20,7/30/2021 1:33,13.4333333969116,0,311,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:20,7/30/2021 1:33,13.5500001907349,57303,87,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 1:20,7/30/2021 1:20,0.266666680574417,294155,167902,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:20,7/30/2021 1:22,1.93333327770233,294307,167818,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:22,7/30/2021 1:40,17.5666675567627,306269,180217,NO (No Order),Chocolate cookies
Biscuit Jam Machine ,7/30/2021 1:32,7/30/2021 1:32,0.216666594147682,0,391,NO (No Order),Party Rings
Biscuit Jam Machine ,7/30/2021 1:32,7/30/2021 1:32,0.383333295583725,0,385,CC (Changeover Cleaning),Party Rings
Biscuit Jam Machine ,7/30/2021 1:32,7/30/2021 3:03,90.966667175293,0,68,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:33,7/30/2021 1:58,25.033332824707,0,497,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:33,7/30/2021 1:47,13.9166669845581,68469,32,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 1:40,7/30/2021 1:40,0.899999976158142,306371,179934,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:40,7/30/2021 1:56,15.6833333969116,317052,190752,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/30/2021 1:41,7/30/2021 1:41,0.366883337497711,0,434,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/30/2021 1:41,7/30/2021 1:56,15.0333003997803,0,292,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 1:47,7/30/2021 1:48,1.01666665077209,68412,155,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:48,7/30/2021 1:57,8.55000019073486,75828,287,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 1:56,7/30/2021 2:05,8.93344974517822,0,41,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 1:56,7/30/2021 2:07,11.3000001907349,316682,190722,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 1:57,7/30/2021 1:58,1.16666662693024,76077,59,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:58,7/30/2021 1:58,0.283333301544189,75897,131,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 1:58,7/30/2021 2:00,1.88333332538605,0,132,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 1:58,7/30/2021 2:00,1.98333334922791,76069,403,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:00,7/30/2021 2:05,5.06666660308838,0,313,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:00,7/30/2021 2:01,0.649999976158142,76823,229,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:01,7/30/2021 2:01,0.583333313465118,76739,324,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:01,7/30/2021 2:05,3.71666669845581,79794,235,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:05,7/30/2021 2:07,2.33333325386047,80006,88,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:05,7/30/2021 2:07,1.81666660308838,0,253,CC (Changeover Cleaning),Party Rings
Packaging Heat Machine ,7/30/2021 2:05,7/30/2021 2:08,3.12548327445984,0,11,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 2:07,7/30/2021 2:12,5,0,147,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:07,7/30/2021 2:12,4.48333311080933,83695,437,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 2:07,7/30/2021 2:08,0.883333325386047,317154,190980,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/30/2021 2:08,7/30/2021 2:17,8.58326625823975,0,16,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:08,7/30/2021 2:17,8.46666622161865,317333,190792,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 2:12,7/30/2021 2:14,2.36666655540466,83722,168,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:12,7/30/2021 2:14,2.25,0,421,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:14,7/30/2021 2:22,8.43333339691162,0,390,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:14,7/30/2021 2:22,8.31666660308838,90726,138,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 2:17,7/30/2021 2:50,33.2672348022461,0,465,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:17,7/30/2021 2:17,0.0500000007450581,317284,191030,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:17,7/30/2021 2:17,0.150000005960464,317430,190697,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:17,7/30/2021 2:19,2.01666665077209,318362,191769,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:19,7/30/2021 2:28,9.18333339691162,318044,191726,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 2:22,7/30/2021 2:23,0.883333325386047,0,468,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:22,7/30/2021 2:24,1.93333327770233,90524,193,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:23,7/30/2021 2:23,0.133333295583725,0,196,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:23,7/30/2021 2:24,0.800000011920929,0,56,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:24,7/30/2021 2:25,0.466666609048843,0,150,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:24,7/30/2021 2:25,0.349999994039536,90788,365,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:25,7/30/2021 2:26,0.933333277702332,0,43,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:25,7/30/2021 2:26,1.04999995231628,90944,165,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:26,7/30/2021 2:26,0.466666609048843,0,266,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:26,7/30/2021 2:26,0.349999994039536,91315,186,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:26,7/30/2021 2:29,2.81666660308838,0,475,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:26,7/30/2021 2:29,2.95000004768372,91463,41,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 2:28,7/30/2021 2:29,0.766666650772095,318554,192341,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 2:29,7/30/2021 2:33,3.88333320617676,0,16,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 2:29,7/30/2021 2:29,0.466666668653488,318610,192312,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 2:29,7/30/2021 2:33,3.75,94473,128,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 2:29,7/30/2021 2:53,23.25,334250,207799,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 2:33,7/30/2021 2:34,1.20000004768372,0,302,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:33,7/30/2021 2:34,1.43333327770233,94661,180,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:34,7/30/2021 2:55,20.9166660308838,0,94,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:34,7/30/2021 2:46,11.3833332061768,104316,302,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:46,7/30/2021 2:46,0.26666659116745,104292,252,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:46,7/30/2021 2:55,9.03333282470703,112119,315,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 2:50,7/30/2021 2:51,0.533249974250793,0,181,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/30/2021 2:51,7/30/2021 3:12,21.8589496612549,0,191,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:53,7/30/2021 2:53,0.466666668653488,334337,208173,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 2:53,7/30/2021 3:03,10.3166666030884,341365,214775,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 2:55,7/30/2021 2:57,2.13333320617676,0,428,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:55,7/30/2021 2:57,2.25,111779,377,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 2:57,7/30/2021 3:12,15.0166664123535,0,146,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 2:57,7/30/2021 3:01,3.65000009536743,114779,219,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:01,7/30/2021 3:01,0.633333325386047,115136,4,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:01,7/30/2021 3:03,1.85000002384186,116462,482,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:03,7/30/2021 3:10,6.90000009536743,116562,66,CC (Changeover Cleaning),Party Rings
Biscuit Jam Machine ,7/30/2021 3:03,7/30/2021 3:12,8.69999980926514,0,132,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 3:03,7/30/2021 3:04,0.899999976158142,341557,214988,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:04,7/30/2021 3:07,2.51666665077209,343054,216337,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:07,7/30/2021 3:10,2.84999990463257,343113,216655,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:10,7/30/2021 3:13,2.88333344459534,344623,218299,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:10,7/30/2021 3:11,0.716666579246521,117103,224,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:11,7/30/2021 3:13,1.79999995231628,117306,165,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 3:12,7/30/2021 3:13,0.533333301544189,0,124,CC (Changeover Cleaning),Party Rings
Packaging Heat Machine ,7/30/2021 3:12,7/30/2021 3:13,0.608250021934509,0,272,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 3:13,7/30/2021 3:26,13.3166666030884,0,488,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 3:13,7/30/2021 3:13,0.633333325386047,344381,218255,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:13,7/30/2021 3:15,2.06666660308838,118957,376,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 3:13,7/30/2021 3:44,31.0417327880859,0,475,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:13,7/30/2021 3:45,31.75,366494,239959,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:15,7/30/2021 3:15,0.166666597127914,118724,18,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:15,7/30/2021 3:26,10.9666662216187,128052,233,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 3:26,7/30/2021 3:33,7.40000009536743,0,246,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:26,7/30/2021 3:26,0.283333301544189,128290,356,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:26,7/30/2021 3:33,7.11666679382324,134145,10,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:33,7/30/2021 3:35,1.63333332538605,134216,439,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 3:33,7/30/2021 3:35,1.51666665077209,0,404,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 3:35,7/30/2021 4:00,25.6499996185303,0,135,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:35,7/30/2021 3:39,3.66666650772095,137600,41,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:39,7/30/2021 3:43,4.09999990463257,137492,467,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:43,7/30/2021 3:44,0.833333313465118,137950,275,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:44,7/30/2021 3:44,0.333333313465118,138101,486,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:44,7/30/2021 3:45,0.966666579246521,139102,202,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 3:44,7/30/2021 3:45,0.52498334646225,0,162,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/30/2021 3:45,7/30/2021 3:49,4.16666650772095,0,72,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:45,7/30/2021 3:45,0.25,138910,486,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/30/2021 3:45,7/30/2021 3:46,0.566666662693024,366467,239996,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:45,7/30/2021 3:47,2.29999995231628,141155,12,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 3:46,7/30/2021 3:49,3.59999990463257,368724,242219,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:47,7/30/2021 3:52,4.68333339691162,140972,488,CC (Changeover Cleaning),Party Rings
Packaging Heat Machine ,7/30/2021 3:49,7/30/2021 3:51,1.91683328151703,0,154,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:49,7/30/2021 3:51,1.83333337306976,368584,242136,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/30/2021 3:51,7/30/2021 4:00,8.86653327941895,0,319,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:51,7/30/2021 3:52,0.566666662693024,368369,242396,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 3:52,7/30/2021 3:53,1.38333332538605,368591,242409,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:52,7/30/2021 3:53,1.10000002384186,141655,117,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 3:53,7/30/2021 4:00,6.88333320617676,373146,246869,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 3:53,7/30/2021 3:53,0.25,141870,50,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 3:53,7/30/2021 4:00,7.05000019073486,148014,323,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 4:00,7/30/2021 4:01,1.6499832868576,0,31,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 4:00,7/30/2021 4:01,1.61666667461395,372944,246678,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 4:00,7/30/2021 4:01,0.75,0,80,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:00,7/30/2021 4:01,0.866666615009308,147900,127,CC (Changeover Cleaning),Party Rings
Packaging Heat Machine ,7/30/2021 4:01,7/30/2021 4:19,17.633882522583,0,496,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 4:01,7/30/2021 4:13,11.6000003814697,0,148,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:01,7/30/2021 4:12,10.7666664123535,156786,175,NO (No Order),Party Rings
Biscuit Filling Machine ,7/30/2021 4:01,7/30/2021 4:04,2.66666674613953,374660,248485,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 4:04,7/30/2021 4:05,1.10000002384186,374687,248407,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/30/2021 4:05,7/30/2021 4:42,36.7666664123535,399664,273503,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 4:12,7/30/2021 4:12,0.300000011920929,156881,462,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:12,7/30/2021 4:13,0.416666597127914,157146,236,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:13,7/30/2021 4:14,0.816666603088379,0,195,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:13,7/30/2021 4:14,0.933333277702332,157249,409,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:14,7/30/2021 4:16,2.01666665077209,0,287,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:14,7/30/2021 4:15,1.46666657924652,158369,477,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:15,7/30/2021 4:17,2.11666655540466,158674,484,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:16,7/30/2021 4:17,1.56666660308838,0,64,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:17,7/30/2021 4:18,0.466666609048843,0,5,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:17,7/30/2021 4:18,0.349999994039536,158817,458,NO (No Order),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:18,7/30/2021 4:19,0.800000011920929,0,76,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:18,7/30/2021 4:19,0.916666626930237,159041,187,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:19,7/30/2021 4:24,5.91666650772095,0,416,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:19,7/30/2021 4:24,5.80000019073486,163637,113,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 4:19,7/30/2021 4:20,0.774716675281525,0,185,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/30/2021 4:20,7/30/2021 4:33,13.7164001464844,0,325,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/30/2021 4:24,7/30/2021 4:25,0.75,0,12,CC (Changeover Cleaning),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:24,7/30/2021 4:25,0.866666615009308,164026,210,CC (Changeover Cleaning),Party Rings
Biscuit Pressing Machine ,7/30/2021 4:25,7/30/2021 4:39,13.9666662216187,0,156,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/30/2021 4:25,7/30/2021 4:34,8.73333358764648,171504,63,NO (No Order),Party Rings
Packaging Heat Machine ,7/30/2021 4:33,7/30/2021 4:35,1.4249666929245,0,114,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/30/2021 4:34,7/30/2021 4:35,0.533333301544189,171456,101,CC (Changeover Cleaning),Party Rings
